,id,full_text,tokens,date,sentiment
159838,1260652049999380480,Passed a guy in a convertible going at least 70 mph wearing a mask. Can someone please tell me why? #QuarantineLife #COVID19,"['passed', 'guy', 'convertible', 'going', 'least', '70', 'mph', 'wearing', 'mask', 'someone', 'please', 'tell', 'quarantinelife', 'covid19']",2020-05-13,-0.30000000000000004
291434,1243021739828838400,"Charlotte valve, 3D printed. Connecting Easybreather snorkelling mask to hospital ventilators. Providing working ventilators. Easy – Covid19 ENG | Isinnova","['charlotte', 'valve', '3d', 'printed', 'connecting', 'easybreather', 'snorkelling', 'mask', 'hospital', 'ventilators', 'providing', 'working', 'ventilators', 'easy', 'covid19', 'eng', 'isinnova']",2020-03-26,0.433333333333333
305530,1244685200648482820,boy shut the fuck up with all that yellin. we don’t know who has covid-19 and who doesn’t. that’s why we wear masks. to prevent ourselves from contracting the virus. BECAUSE WE DON’T KNOW WHO HAS IT. PEOPLE CAN BE ASYMPTOMATIC!!! THATS WHY THERES AN INCREASE IN CASES.,"['boy', 'shut', 'fuck', 'yellin', 'dont', 'know', 'covid19', 'doesnt', 'thats', 'wear', 'masks', 'prevent', 'contracting', 'virus', 'dont', 'know', 'people', 'asymptomatic', 'thats', 'theres', 'increase', 'cases']",2020-03-30,-0.7812500000000001
248640,1233345724500369408,"@NationBreaking Masks are being sold out around the world. Protect yourself from the coronavirus!! Buy yourself a mask!! 3M 8511 N95 Respirator Mask Cool Flow Valve , 2 PACK. Ships US ASAP! 😷","['masks', 'sold', 'around', 'world', 'protect', 'coronavirus', 'buy', 'mask', '3m', '8511', 'n95', 'respirator', 'mask', 'cool', 'flow', 'valve', '2', 'pack', 'ships', 'us', 'asap']",2020-02-28,0.4375
125030,1257834981247901696,Why Trump's shadow over the race for Senate control is so long Get You Mask and Covers Here!  #COVID__19 #covid19 #n95 #mask #coronavirus #trump #DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines,"['trumps', 'shadow', 'race', 'senate', 'control', 'long', 'get', 'mask', 'covers', 'covid__19', 'covid19', 'n95', 'mask', 'coronavirus', 'trump', 'deltaairlines', 'americanairlines', 'unitedairlines', 'airlines']",2020-05-06,-0.0625
317788,1246349120056504320,Coronavirus: US accused of ‘modern day piracy’ over mask ‘confiscation’,"['coronavirus', 'us', 'accused', 'modern', 'day', 'piracy', 'mask', 'confiscation']",2020-04-04,0.2
276634,1241792677819097088,Chinese girl voluntarily distributing face masks among the people and giving awareness in Rwp 🇵🇰one of the bestest clip I found n sharing with u all.Long Live Pak-China friendship #LockDownPakisan #COVIDIOT #COVIDー19 #lockdown #coronavirus #COVID19 #BleibtZuhause #covid_19DE,"['chinese', 'girl', 'voluntarily', 'distributing', 'face', 'masks', 'among', 'people', 'giving', 'awareness', 'rwp', 'one', 'bestest', 'clip', 'found', 'n', 'sharing', 'u', 'alllong', 'live', 'pakchina', 'friendship', 'lockdownpakisan', 'covidiot', 'covidー19', 'lockdown', 'coronavirus', 'covid19', 'bleibtzuhause', 'covid_19de']",2020-03-22,0.06818181818181801
145333,1260354101449068544,"Nobody, including the acting DHS Secretary is wearing a mask in this photo.","['nobody', 'including', 'acting', 'dhs', 'secretary', 'wearing', 'mask', 'photo']",2020-05-12,0.0
339475,1247496778301214720,COVID-19 Virus: How many citizens have gone in a shop with their mask and; when they returned without gloves used the car door handles and got in. Touched all over including their face. Question- Are you 100% certain that no person with COVID-19 walked passed and sneezed on handle?,"['covid19', 'virus', 'many', 'citizens', 'gone', 'shop', 'mask', 'returned', 'without', 'gloves', 'used', 'car', 'door', 'handles', 'got', 'touched', 'including', 'face', 'question', '100', 'certain', 'person', 'covid19', 'walked', 'passed', 'sneezed', 'handle']",2020-04-07,0.35714285714285704
286048,1244038547662729216,Did they wear masks when they were on duty?,"['wear', 'masks', 'duty']",2020-03-28,0.0
146027,1260403977096704001,This!! Wear a damn Mask!!,"['wear', 'damn', 'mask']",2020-05-13,0.0
250876,1236240090105552896,"Pakistanis rush to buy face masks after first two confirmed coronavirus cases were reported in the country

Authorities in Pakistan scramble to scan thousands of people who visited Iran recently","['pakistanis', 'rush', 'buy', 'face', 'masks', 'first', 'two', 'confirmed', 'coronavirus', 'cases', 'reported', 'country', 'authorities', 'pakistan', 'scramble', 'scan', 'thousands', 'people', 'visited', 'iran', 'recently']",2020-03-07,0.216666666666666
84092,1255590177709404160,"Face masks won't be required in Ventura County, health official says","['face', 'masks', 'wont', 'required', 'ventura', 'county', 'health', 'official', 'says']",2020-04-29,0.0
44984,1254585328477908993,Coronavirus Bay Area: BART may give out free face masks to riders - KGO-TV:  #SF #SanFrancisco #Transit #SFMTA #BART #MUNI #Transportation,"['coronavirus', 'bay', 'area', 'bart', 'may', 'give', 'free', 'face', 'masks', 'riders', 'kgotv', 'sf', 'sanfrancisco', 'transit', 'sfmta', 'bart', 'muni', 'transportation']",2020-04-27,0.4
76089,1255969208258621440,"Are you serious? @VP didn't know he had to wear a  mask? He is the leader of the Coronavirus taskforce but he didn't know the rules?

When he saw everyone with a mask he could have just asked for one. 

This is the stupidest and lame thing I ever heard. But he is a #TrumpPet.","['serious', 'didnt', 'know', 'wear', 'mask', 'leader', 'coronavirus', 'taskforce', 'didnt', 'know', 'rules', 'saw', 'everyone', 'mask', 'could', 'asked', 'one', 'stupidest', 'lame', 'thing', 'ever', 'heard', 'trumppet']",2020-04-30,-0.416666666666666
376905,1250439824105865219,"Got people worrying about going to the grocery store and thinking wearing a mask helps.

But they're getting COVID-19 from family, and not strangers. Given false sense of security with mask?

Behavior is even worse.","['got', 'people', 'worrying', 'going', 'grocery', 'store', 'thinking', 'wearing', 'mask', 'helps', 'theyre', 'getting', 'covid19', 'family', 'strangers', 'given', 'false', 'sense', 'security', 'mask', 'behavior', 'even', 'worse']",2020-04-15,-0.4
184023,1261049150369562625,"Please bring a mask while hiking. Be ready to use it at trailheads, junctions, summits and when passing hikers on the trail.","['please', 'bring', 'mask', 'hiking', 'ready', 'use', 'trailheads', 'junctions', 'summits', 'passing', 'hikers', 'trail']",2020-05-14,0.2
143826,1260278499111206912,This is corporate manslaughter. #Belly had asked for a mask and was not given one - Coronavirus: Victoria ticket worker dies after being spat at,"['corporate', 'manslaughter', 'belly', 'asked', 'mask', 'given', 'one', 'coronavirus', 'victoria', 'ticket', 'worker', 'dies', 'spat']",2020-05-12,0.0
273672,1240399058830798849,"A lot of false news out there but the NHS is suggesting that, unless you take ibuprofen for another medical condition, best to stick to paracetamol until they have looked further into claims that it can worsen Covid-19 or mask important diagnostic symptoms","['lot', 'false', 'news', 'nhs', 'suggesting', 'unless', 'take', 'ibuprofen', 'another', 'medical', 'condition', 'best', 'stick', 'paracetamol', 'looked', 'claims', 'worsen', 'covid19', 'mask', 'important', 'diagnostic', 'symptoms']",2020-03-18,0.199999999999999
73091,1255829379617193984,State officials urge Mississippians to wear masks. Will it become a requirement?  this is so dumb. Scared? Stay home,"['state', 'officials', 'urge', 'mississippians', 'wear', 'masks', 'become', 'requirement', 'dumb', 'scared', 'stay', 'home']",2020-04-30,-0.375
335871,1246219674695524352,The CDC recommends people wear cloth masks in public – but Trump says he won't  via @nbcnews,"['cdc', 'recommends', 'people', 'wear', 'cloth', 'masks', 'public', 'trump', 'says', 'wont', 'via']",2020-04-03,0.0
