,id,full_text,tokens,date,sentiment
352845,1251039417306923009,"Thank you @SpokespersonGoK @MOH_Kenya, happy to be a part of this national initiative.
@BizFightsCorona 
#WashYourHands #WearAMask #SocialDistancing #StayHome","['thank', 'happy', 'part', 'national', 'initiative', 'washyourhands', 'wearamask', 'socialdistancing', 'stayhome']",2020-04-17,0.8
351012,1248013196536901632,"People who assiduously social #distance in their home cities think little of packing into #ski resorts. While the slopes may be distanced, ski #lodges, dressing #rooms, and #restaurants aren’t well social distanced, people! 
🦠🦠⛷🦠🏂🦠🦠","['people', 'assiduously', 'social', 'distance', 'home', 'cities', 'think', 'little', 'packing', 'ski', 'resorts', 'slopes', 'may', 'distanced', 'ski', 'lodges', 'dressing', 'rooms', 'restaurants', 'arent', 'well', 'social', 'distanced', 'people']",2020-04-08,-0.037500000000000006
109713,1257128063831171072,"@staronline What about ppl gather around with no social distancing ? Will PDRM catch them ? 
Cost of covid-19 test should be FOC for all Malaysians. Foreigners pay 3x the cost. 
Mass gathering at all places of  worship, parks, gym, should not be allowed till end of the year.","['ppl', 'gather', 'around', 'social', 'distancing', 'pdrm', 'catch', 'cost', 'covid19', 'test', 'foc', 'malaysians', 'foreigners', 'pay', '3x', 'cost', 'mass', 'gathering', 'places', 'worship', 'parks', 'gym', 'allowed', 'till', 'end', 'year']",2020-05-04,-0.016666666666666
177892,1238574473206530049,Tactile people now that Coronavirus has increased social distancing and; expanded people's personal space radius:,"['tactile', 'people', 'coronavirus', 'increased', 'social', 'distancing', 'expanded', 'peoples', 'personal', 'space', 'radius']",2020-03-13,0.016666666666666
330423,1248155573792559104,"[#COVID19 | #scene] 
| #SouthKorea
#NewNormal: non-face-to-face
(Digital Communication)
- New Wave
: A wise way to practice #SocialDistancing #DriveThru 
🚘🍠🥬🥒🍎🍓🍊🐟🦀

#OvercomeTogether
#Shopping
#people🙌","['covid19', 'scene', 'southkorea', 'newnormal', 'nonfacetoface', 'digital', 'communication', 'new', 'wave', 'wise', 'way', 'practice', 'socialdistancing', 'drivethru', 'overcometogether', 'shopping', 'people']",2020-04-09,0.27878787878787803
191850,1240051727740649477,"In response to concerns with spread of #COVID19 and following recommendations from the @CDCgov and @CookCtyHealth, my  office has been working remotely whenever possible since Monday and will continue to encourage and practice #socialdistancing","['response', 'concerns', 'spread', 'covid19', 'following', 'recommendations', 'office', 'working', 'remotely', 'whenever', 'possible', 'since', 'monday', 'continue', 'encourage', 'practice', 'socialdistancing']",2020-03-17,-0.033333333333333
322979,1247251858206240768,"#BreakingNews #COVID19 #Trump #SocialDistancing #NewsAlert #Covid_19 #Quarantine #British

WORLD...

Is @BorisJohnson in the ICU?","['breakingnews', 'covid19', 'trump', 'socialdistancing', 'newsalert', 'covid_19', 'quarantine', 'british', 'world', 'icu']",2020-04-06,0.0
196781,1239272233421418500,This was such a great article in helping me understand (visually!) the impact of social distancing.,"['great', 'article', 'helping', 'understand', 'visually', 'impact', 'social', 'distancing']",2020-03-15,0.208333333333333
225225,1241247436342845445,"Isolation, social distancing, masks... these are what contained the virus in China. And by pulling medics elsewhere to Hubei, it lowered the fatality. 👉🏻Coronavirus: China reports the first day of no new cases - BBC News  来自 @YouTube","['isolation', 'social', 'distancing', 'masks', 'contained', 'virus', 'china', 'pulling', 'medics', 'elsewhere', 'hubei', 'lowered', 'fatality', 'coronavirus', 'china', 'reports', 'first', 'day', 'new', 'cases', 'bbc', 'news', '来自']",2020-03-21,0.071717171717171
303596,1246702595017670656,"The entire world is battling for life. 

Healthcare workers are risking their lives and their safety to save you. 

Please do you part and stay home. It's a small step, but it can achieve the purpose. 

#letsDefeatCorona #OdishaFightsCorona #Coronavirus #COVID19 #SocialDistancing","['entire', 'world', 'battling', 'life', 'healthcare', 'workers', 'risking', 'lives', 'safety', 'save', 'please', 'part', 'stay', 'home', 'small', 'step', 'achieve', 'purpose', 'letsdefeatcorona', 'odishafightscorona', 'coronavirus', 'covid19', 'socialdistancing']",2020-04-05,-0.125
196424,1239254252662534146,#COVID19 social distancing just got more fun - power is out for most of #cheyenne #wyoming,"['covid19', 'social', 'distancing', 'got', 'fun', 'power', 'cheyenne', 'wyoming']",2020-03-15,0.33333333333333304
29043,1252660128739975169,B2B brands are forced to make authentic connections with their audiences via social while the world practices ‘social distancing’. #coronavirus #contentmarketing #smm,"['b2b', 'brands', 'forced', 'make', 'authentic', 'connections', 'audiences', 'via', 'social', 'world', 'practices', 'social', 'distancing', 'coronavirus', 'contentmarketing', 'smm']",2020-04-21,0.066666666666666
354352,1251110703085256704,"If one still has doubts about the effectiveness of #SocialDistancing to combat the spread of #Covid19, check out this 3-D simulation by the @nytimes  #Coronavirus","['one', 'still', 'doubts', 'effectiveness', 'socialdistancing', 'combat', 'spread', 'covid19', 'check', '3d', 'simulation', 'coronavirus']",2020-04-17,0.0
65014,1253695722853142528,"Social Distancing
Read more about it on my blog. #Fujifilm #fujifilm_xseries #X100V #streetphotography #35mm #cologne during #covid19  (","['social', 'distancing', 'read', 'blog', 'fujifilm', 'fujifilm_xseries', 'x100v', 'streetphotography', '35mm', 'cologne', 'covid19']",2020-04-24,0.266666666666666
