,id,full_text,tokens,date,sentiment
932455,1230346733839880193,China records drop in new coronavirus cases; two deaths reported from quarantined ship #coronavirus #COVID19,"['china', 'records', 'drop', 'new', 'coronavirus', 'cases', 'two', 'deaths', 'reported', 'quarantined', 'ship', 'coronavirus', 'covid19']",2020-02-20,0.13636363636363602
1521802,1248992877599805440,"#Lockdown: #Goa optim #Hurrack POTENT #homebrew IT IS #Urak = liquor shops shut
ve #coronavirus
#bombay boy got #whisky irish+BEST 2005 #wine of #france
BUT
#taadi smuggling @DKCooper2 TARDY gimme #mig27 @vkthakur mach 2 #rum of @rwac48","['lockdown', 'goa', 'optim', 'hurrack', 'potent', 'homebrew', 'urak', 'liquor', 'shops', 'shut', 'coronavirus', 'bombay', 'boy', 'got', 'whisky', 'irishbest', '2005', 'wine', 'france', 'taadi', 'smuggling', 'tardy', 'gim', 'mig27', 'mach', '2', 'rum']",2020-04-11,0.5
427113,1255486164020146188,"Keep on washing your hands…
#Coronavirus #Lockdown #Washyourhands","['keep', 'washing', 'hands', 'coronavirus', 'lockdown', 'washyourhands']",2020-04-29,0.0
1378673,1245857405147045888,QUARANTINED: Isolated Thoughts on Coronavirus | JEFF DUNHAM  via @YouTube,"['quarantined', 'isolated', 'thoughts', 'coronavirus', 'jeff', 'dunham', 'via']",2020-04-02,0.0
603261,1258654527361818626,FG: Self-isolation led to increased COVID-19 cases,"['fg', 'selfisolation', 'led', 'increased', 'covid19', 'cases']",2020-05-08,0.0
732571,1261539275755134977,@mecdirty @NRNadher2 @paulsperry_ He closed down China ?? I think that would be news to them as 40'000 people arrived after the so called travel ban and none of them were quarantined which is why you are the number 1 in deaths from covid-19,"['closed', 'china', 'think', 'would', 'news', '40000', 'people', 'arrived', 'called', 'travel', 'ban', 'none', 'quarantined', 'number', '1', 'deaths', 'covid19']",2020-05-16,-0.12777777777777702
224572,1254188632065429505,"@GenFlynn @SidneyPowell1 @molmccann @BarbaraRedgate @JosephJFlynn1 @flynn_neill @GoJackFlynn @76LibertyWatch @lofly727 @FieldofFight Hey Moscow Misha Flynn how's it going, Long time no hear, You been quarantined more than the rest of us have and not cause of the Coronavirus soon you'll really be quarantined the right way traitors deserve 😂🤣👇","['hey', 'moscow', 'misha', 'flynn', 'hows', 'going', 'long', 'time', 'hear', 'quarantined', 'rest', 'us', 'cause', 'coronavirus', 'soon', 'youll', 'really', 'quarantined', 'right', 'way', 'traitors', 'deserve']",2020-04-25,0.233928571428571
67543,1250858260372078602,UK coronavirus lockdown will remain in place for at least another three weeks – NEWPAPER24,"['uk', 'coronavirus', 'lockdown', 'remain', 'place', 'least', 'another', 'three', 'weeks', 'newpaper24']",2020-04-16,-0.30000000000000004
101481,1251785121860108288,Calls mount for Covid-19 lockdown exit strategy amid backlash over pandemic response,"['calls', 'mount', 'covid19', 'lockdown', 'exit', 'strategy', 'amid', 'backlash', 'pandemic', 'response']",2020-04-19,0.0
1021245,1236895825445498880,"Family of #Missouri's first #coronavirus patient broke self #Quarantine, St. Louis County officials say","['family', 'missouris', 'first', 'coronavirus', 'patient', 'broke', 'self', 'quarantine', 'st', 'louis', 'county', 'officials', 'say']",2020-03-09,0.25
549146,1257002442513944583,"1/2.Nigerians are asking how are pple moving hundreds of km spreading COVID-19 even in lockdown and; are now comparing us with France.Autoroutes or interstate highways in France are built,operated and; tolled by private companies.Unlike Nig,d gov't didn't build d roads.French citizens.","['12nigerians', 'asking', 'pple', 'moving', 'hundreds', 'km', 'spreading', 'covid19', 'even', 'lockdown', 'comparing', 'us', 'franceautoroutes', 'interstate', 'highways', 'france', 'builtoperated', 'tolled', 'private', 'companiesunlike', 'nigd', 'govt', 'didnt', 'build', 'roadsfrench', 'citizens']",2020-05-03,0.0
1467638,1247408356316164096,"#Coronavirus: How #China’s army of food delivery drivers helped keep country going during the #Covid_19
lockdown
 #covid19","['coronavirus', 'chinas', 'army', 'food', 'delivery', 'drivers', 'helped', 'keep', 'country', 'going', 'covid_19', 'lockdown', 'covid19']",2020-04-07,0.0
45442,1250261703993872385,'Starve or get sick': Africa's COVID-19 lockdown dilemma,"['starve', 'get', 'sick', 'africas', 'covid19', 'lockdown', 'dilemma']",2020-04-15,-0.7142857142857141
275537,1254761250984284160,Want to send out a big thank you to @tracybrabin who is going to be standing up in Parliament #fightingforfreelancers today fighting our corner. Just 1 in 5 TV freelancers eligible for government help during #covid19 lockdown and all are counting on her more than ever to help!,"['want', 'send', 'big', 'thank', 'going', 'standing', 'parliament', 'fightingforfreelancers', 'today', 'fighting', 'corner', '1', '5', 'tv', 'freelancers', 'eligible', 'government', 'help', 'covid19', 'lockdown', 'counting', 'ever', 'help']",2020-04-27,0.3125
621491,1259381019347689472,"""#Coronavirus Response: Ultimate Goal is Control of All Humanity""

#DeepState #Republicans used fear to take our rights with #911InsideJob.

Deep State #Democrats using #pandemic fear to control us with #lockdown in violation of Constitution. #Revolution!","['coronavirus', 'response', 'ultimate', 'goal', 'control', 'humanity', 'deepstate', 'republicans', 'used', 'fear', 'take', 'rights', '911insidejob', 'deep', 'state', 'democrats', 'using', 'pandemic', 'fear', 'control', 'us', 'lockdown', 'violation', 'constitution', 'revolution']",2020-05-10,0.0
259440,1254636611159183360,"Gross universal cash heist is going on right now in the whole world but we are too busy worrying about #coronavirus and dilemma from the #lockdown that we can hardly notice.
That's where #bitcoin comes in to save us.
#Africa #Ghana #crypto #BTC #cryptocurrency","['gross', 'universal', 'cash', 'heist', 'going', 'right', 'whole', 'world', 'busy', 'worrying', 'coronavirus', 'dilemma', 'lockdown', 'hardly', 'notice', 'thats', 'bitcoin', 'comes', 'save', 'us', 'africa', 'ghana', 'crypto', 'btc', 'cryptocurrency']",2020-04-27,0.049007936507936
367629,1256530738062770176,Grass grows between Italy cobblestones amid coronavirus lockdown,"['grass', 'grows', 'italy', 'cobblestones', 'amid', 'coronavirus', 'lockdown']",2020-05-02,0.0
1533574,1248135724769173505,"[ #Covid19 ] daily: April 9 
📍more than Half the planet is on lockdown
📍Deaths switched from Asia to Europe. now to US

* 81% of the global workforce (3.3 billion) are affected
* importance of saving lives and livelihoods. trade-off between saving lives or jobs is false dilemma","['covid19', 'daily', 'april', '9', 'half', 'planet', 'lockdown', 'deaths', 'switched', 'asia', 'europe', 'us', '81', 'global', 'workforce', '33', 'billion', 'affected', 'importance', 'saving', 'lives', 'livelihoods', 'tradeoff', 'saving', 'lives', 'jobs', 'false', 'dilemma']",2020-04-09,-0.14166666666666602
768038,1261302056318631936,"So Priti Patel thinks £5/day is enough to live on even in #coronavirus lockdown?

@Safety4Sisters says ""unbelievable"".

Yes
#EndNRPF","['priti', 'patel', 'thinks', '5day', 'enough', 'live', 'even', 'coronavirus', 'lockdown', 'says', 'unbelievable', 'yes', 'endnrpf']",2020-05-15,-0.037878787878787006
154332,1252137239586516993,"Meanwhile! This happened yesterday in Vizag. Amid the ongoing ‘stringent’ lockdown, Andhra University vice chancellor Prasad Reddy and others gathered to celebrate #AP CM’s mother YS Vijayamma’s birthday. No social distancing,no rules, no lockdown. #COVID19 #AndhraPradesh #Guntur","['meanwhile', 'happened', 'yesterday', 'vizag', 'amid', 'ongoing', 'stringent', 'lockdown', 'andhra', 'university', 'vice', 'chancellor', 'prasad', 'reddy', 'others', 'gathered', 'celebrate', 'ap', 'cms', 'mother', 'ys', 'vijayammas', 'birthday', 'social', 'distancingno', 'rules', 'lockdown', 'covid19', 'andhrapradesh', 'guntur']",2020-04-20,-0.016666666666666
1434609,1246801585138814976,"How many of you think after April 14 Corona will vanish from India ??

It's not gonna happen.. so we need to follow social distancing after 14 april as well..

#coronavirus
#lockdown","['many', 'think', 'april', '14', 'corona', 'vanish', 'india', 'gon', 'na', 'happen', 'need', 'follow', 'social', 'distancing', '14', 'april', 'well', 'coronavirus', 'lockdown']",2020-04-05,0.266666666666666
762962,1261241484369555461,Uttarakhand police books Covid-19 positive who returned from Delhi for not following quarantine norms,"['uttarakhand', 'police', 'books', 'covid19', 'positive', 'returned', 'delhi', 'following', 'quarantine', 'norms']",2020-05-15,0.11363636363636301
638063,1259546019190038528,Coronavirus: #Railways Crosses 3 Million Mark In Free Meals’ Distribution Amid #Lockdown  #coronavirus,"['coronavirus', 'railways', 'crosses', '3', 'million', 'mark', 'free', 'meals', 'distribution', 'amid', 'lockdown', 'coronavirus']",2020-05-10,0.4
