,Date,Smoothed Positive,Smoothed Negative,Smoothed Total,Percentage Positive,Percentage Negative,Average Sentiment,Smoothed Cases,Smoothed New Cases,Cases Ratio,Smoothed Deaths,Smoothed New Deaths,Mobility,Google Trends
27,Feb 21 2020,1102.6,668.0,3282.6,0.3358922805093523,0.20349722780722598,0.035899334804346414,77256.4,765.6,0.7179294823705926,2310.4,92.4,141.21081985499163,2
28,Feb 22 2020,1156.4,689.4,3468.2,0.3334294446687043,0.19877746381408223,0.05457403877001374,78034.8,778.4,1.0167189132706373,2411.8,101.4,142.90669827105407,2
29,Feb 23 2020,1397.4,704.8,3826.4,0.3651996654819151,0.1841940204892327,0.03419143601273289,78871.8,837.0,1.0752826310380268,2504.2,92.4,111.66174567763525,3
30,Feb 24 2020,1493.4,777.4,4044.8,0.3692147943037975,0.1921973892405063,0.030018523105907784,79778.4,906.6,1.0831541218637992,2608.0,103.8,108.03497211377581,4
31,Feb 25 2020,1506.4,832.0,4120.2,0.36561331974176015,0.20193194505121112,0.05805176708806766,80605.6,827.2,0.9124200308846239,2679.0,71.0,109.07312325711098,5
32,Feb 26 2020,1525.6,826.8,4006.6,0.38077172665102577,0.20635950681375728,0.02481694561847358,81632.6,1027.0,1.2415377176015474,2759.6,80.6,110.14999721137758,6
33,Feb 27 2020,1484.8,819.0,3868.0,0.3838676318510858,0.21173733195449845,0.02512008601585315,82925.8,1293.2,1.2592015579357352,2822.0,62.4,117.09303680981596,6
34,Feb 28 2020,1214.8,730.4,3296.6,0.3685008796942304,0.22156160893041316,0.04808673373083897,84523.8,1598.0,1.2356944014846891,2879.2,57.2,140.87405465699945,6
35,Feb 29 2020,1150.0,678.6,3099.4,0.3710395560431051,0.21894560237465316,0.0396428277991177,86321.2,1797.4,1.1247809762202754,2942.0,62.8,140.78012548800893,6
36,Mar 01 2020,1048.2,606.6,2870.0,0.36522648083623693,0.21135888501742162,0.05728634392306678,88361.4,2040.2,1.135084010237009,3011.2,69.2,110.49760457334077,5
37,Mar 02 2020,990.2,573.2,2745.6,0.3606497668997669,0.20877039627039629,0.02919095920168958,90586.0,2224.6,1.0903832957553181,3087.6,76.4,107.8043056330173,6
38,Mar 03 2020,1031.4,587.4,2809.0,0.36717693129227486,0.2091135635457458,0.02927229873131937,92989.8,2403.8,1.0805538074260543,3168.8,81.2,110.6341996653653,8
39,Mar 04 2020,1254.4,703.4,3393.0,0.369702328323018,0.20730916592985557,0.03695167572073341,95706.8,2717.0,1.1302937016390713,3261.6,92.8,111.3675683212493,8
40,Mar 05 2020,1237.4,673.6,3313.6,0.373430709802028,0.2032834379526799,0.0348958300578114,98836.6,3129.8,1.1519322782480679,3356.4,94.8,119.0820384829894,10
41,Mar 06 2020,1718.6,1089.0,4820.0,0.35655601659751035,0.22593360995850623,0.04485803576096599,102241.0,3404.4,1.087737235606109,3485.0,128.6,143.25746235359733,10
42,Mar 07 2020,2111.2,1285.2,5774.8,0.3655884186465332,0.2225531620142689,0.05259036414609422,105965.6,3724.6,1.0940547526730113,3631.4,146.4,143.57832682654768,10
43,Mar 08 2020,2427.2,1387.6,6531.8,0.37159741572001587,0.21243761290915214,0.02496549006993263,110136.8,4171.2,1.1199054932073242,3815.0,183.6,112.70258505298382,15
44,Mar 09 2020,2435.6,1445.0,6586.4,0.3697922992833718,0.21939147333900158,0.05217298328415334,115052.0,4915.2,1.1783659378596087,4045.2,230.2,110.61214166201897,18
45,Mar 10 2020,2632.8,1555.6,7043.0,0.3738179752946188,0.2208717875905154,0.058345742555538135,120309.6,5257.6,1.0696614583333335,4316.6,271.4,111.50944506413832,20
46,Mar 11 2020,2718.6,1395.6,6695.2,0.40605209702473416,0.20844784323097143,0.03910284512670825,127658.4,7348.8,1.397748021911138,4638.6,322.0,111.85728667038482,20
47,Mar 12 2020,2825.2,1448.8,6871.2,0.4111654441727791,0.21085108860169985,0.05380169629705333,136445.4,8787.0,1.1957054212932723,5007.2,368.6,110.86670942554379,40
48,Mar 13 2020,3102.6,1673.4,7479.8,0.4147971870905639,0.22372255942672264,0.06986158245440002,146456.8,10011.4,1.1393422100830772,5448.2,441.0,123.49724762967094,51
49,Mar 14 2020,3812.8,1982.0,8972.4,0.42494761713699797,0.220899647808836,0.07010084121198576,157867.4,11410.6,1.1397606728329706,5956.2,508.0,114.09296430563302,47
50,Mar 15 2020,4438.2,2301.0,10436.0,0.4252778842468379,0.22048677654273668,0.06382116873930149,171296.8,13429.4,1.1769232117504775,6564.0,607.8,89.58913273842722,56
51,Mar 16 2020,4791.4,2504.0,11285.0,0.42458130261408944,0.22188746123172354,0.06996218597297751,185763.4,14466.6,1.0772335323990647,7251.8,687.8,89.29708031232572,100
52,Mar 17 2020,5083.6,2677.8,11918.2,0.42654092060881676,0.22468157943313588,0.06363217582918163,203595.4,17832.0,1.2326324084442786,8077.4,825.6,83.8888455103179,81
53,Mar 18 2020,5382.6,2774.4,12520.6,0.42989952558184114,0.22158682491254414,0.06538990140473572,225120.0,21524.6,1.207077164647824,9070.4,993.0,80.92291411042946,74
54,Mar 19 2020,5822.4,3001.8,13576.6,0.4288555308398273,0.22110101203541388,0.06539139222989232,250168.4,25048.4,1.163710359309813,10268.6,1198.2,79.68381483547127,80
55,Mar 20 2020,6853.0,3385.4,15623.0,0.43864814696281124,0.21669333674710364,0.06790998782206861,278730.6,28562.2,1.1402804171124703,11645.6,1377.0,85.23913273842723,92
56,Mar 21 2020,7814.2,3750.6,17629.0,0.44325826762720516,0.21275171592262748,0.07375700902140919,311807.2,33076.6,1.1580550517817254,13226.6,1581.0,74.58430842163972,93
57,Mar 22 2020,8935.6,4092.4,20019.8,0.4463381252559966,0.2044176265497158,0.0840694054005411,347528.0,35720.8,1.0799417110585732,15040.4,1813.8,59.05492749581707,87
58,Mar 23 2020,9706.4,4410.2,21824.2,0.44475398869145255,0.20207842670063506,0.07350186216288003,387490.4,39962.4,1.1187431412510358,17114.0,2073.6,64.24523982152816,76
59,Mar 24 2020,10128.0,4521.2,22678.6,0.44658841374688035,0.1993597488381117,0.07822855619423381,433589.2,46098.8,1.1535543410806157,19447.8,2333.8,63.48145008365868,71
60,Mar 25 2020,9940.6,4414.2,22386.4,0.44404638530536394,0.19718221777507772,0.07319204722421133,485885.4,52296.2,1.1344373389329006,22145.6,2697.8,64.11482989403235,65
61,Mar 26 2020,9668.4,4279.6,21864.6,0.4421942317719053,0.19573191368696435,0.07658239477199594,543270.2,57384.8,1.097303436961003,25195.8,3050.2,65.25846346904629,62
